target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score,pitch_matchup_hr_rate,pitch_matchup_pitcher_hr_allowed_rate,pitch_mix_coverage,model_version,rescored_at_utc,rescore_note,original_v1_rank,rank_improvement
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,608324,824629,625643,44,Alex Bregman,Chicago Cubs,Atlanta Braves,Reynaldo López,4,Wrigley Field,107,7.7,Strong,8.4,8.8,3.8,8.8,5.8,6.1,7.0,69.98,12.3652829,132.0,6.5,6.6,2.1,5.5,Hitter skill + Pitch-type matchup,False,0.612361111111111,0.612361111111111,0.010264847672441586,0.0073409251291881765,0.5249443835760612,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,64,20
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805808,822765,667755,45,Kevin McGonigle,Detroit Tigers,Toronto Blue Jays,José Soriano,1,Rogers Centre,69,7.7,Strong,5.6,7.5,7.3,7.5,4.1,5.9,10.0,63.86,5.716613199999999,132.0,8.7,6.1,3.7,3.8,Lineup context + Recent power,False,0.6073611111111112,0.6073611111111112,0.009113341883119713,0.008134417383624524,0.30150175788981376,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,92,47
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805811,823006,687273,46,Bryce Eldridge,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,2,Busch Stadium,70,7.6,Strong,7.9,6.4,4.4,6.4,4.2,6.1,9.0,85.64,10.7497183,144.0,6.2,4.1,8.8,9.2,Lineup context + Hitter skill,False,0.60625,0.60625,0.008419116537895408,0.007441371103557536,0.271105210327534,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,65,19
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,681297,823575,804636,47,Colton Cowser,Baltimore Orioles,New York Mets,Jonah Tong,8,Citi Field,101,7.6,Strong,6.3,7.7,7.8,7.7,5.5,6.0,3.0,68.18,8.5749198,351.0,3.3,5.4,5.4,5.4,Pitcher vulnerability + Pitch-type matchup,False,0.6056944444444444,0.6056944444444444,0.009239974947854949,0.009026571184323396,0.36854613875559894,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,35,-12
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663616,823656,701542,48,Trevor Larnach,Minnesota Twins,New York Yankees,Will Warren,5,Target Field,113,7.5,Strong,5.2,6.7,7.0,6.7,6.1,5.6,6.0,59.0,13.4837507,173.0,9.7,6.3,7.4,7.8,Recent power + Pitch-type matchup,True,0.5966666666666666,0.5966666666666666,0.008629365001993485,0.008124361561999555,0.39337350828328466,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,39,-9
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,702616,823575,804636,49,Jackson Holliday,Baltimore Orioles,New York Mets,Jonah Tong,5,Citi Field,101,7.5,Strong,7.4,5.0,7.8,5.0,5.5,6.0,6.0,68.18,8.5749198,351.0,3.3,3.3,5.6,3.1,Pitcher vulnerability + Hitter skill,False,0.5965277777777779,0.5965277777777779,0.0075853752386145145,0.009026571184323396,0.38748592629879275,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,42,-7
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,682985,822765,667755,50,Riley Greene,Detroit Tigers,Toronto Blue Jays,José Soriano,4,Rogers Centre,69,7.4,Above average,6.6,6.4,7.3,6.4,4.1,5.9,7.0,63.86,5.716613199999999,132.0,6.5,8.3,2.2,2.1,Lineup context + Hitter skill,False,0.5923611111111112,0.5923611111111112,0.008422000517626125,0.008134417383624524,0.25416400901163877,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,107,57
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,592450,823656,665152,51,Aaron Judge,New York Yankees,Minnesota Twins,Dean Kremer,3,Target Field,113,7.4,Above average,5.6,5.5,8.9,5.5,6.1,5.6,8.0,59.0,13.4837507,173.0,3.3,1.3,4.1,6.8,Pitcher vulnerability + Lineup context,True,0.5884722222222222,0.5884722222222222,0.007752751650325615,0.009175912797861537,0.0429353361204827,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,78,27
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,807712,823656,701542,52,Luke Keaschall,Minnesota Twins,New York Yankees,Will Warren,1,Target Field,113,7.3,Above average,3.4,7.4,9.6,7.4,6.1,5.6,10.0,59.0,13.4837507,173.0,3.3,2.8,5.1,6.3,Lineup context + Pitcher vulnerability,True,0.5856944444444445,0.5856944444444445,0.009020293765763793,0.01098450604836043,0.40366459366369045,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,86,34
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,666160,824308,663554,53,Mickey Moniak,Colorado Rockies,San Diego Padres,Casey Mize,7,Coors Field,207,7.2,Above average,6.4,9.3,3.4,9.3,10.0,6.8,4.0,83.66,22.120807600000003,278.0,7.3,3.9,9.9,7.1,Ballpark + Pitch-type matchup,False,0.5847222222222224,0.5847222222222224,0.011175343694536455,0.007087848269076042,0.2843988654542837,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,28,-25
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,668904,823656,701542,54,Royce Lewis,Minnesota Twins,New York Yankees,Will Warren,6,Target Field,113,7.2,Above average,4.8,5.4,9.6,5.4,6.1,5.6,5.0,59.0,13.4837507,173.0,3.3,6.8,4.9,5.5,Pitcher vulnerability + Pitch-type matchup,True,0.58375,0.58375,0.0077499401859871765,0.01098450604836043,0.43064957032224593,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,62,8
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,665052,825034,669203,55,Griffin Conine,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,4,Chase Field,213,7.1,Above average,4.3,6.1,8.4,6.1,10.0,4.8,7.0,104.18,6.337984199999999,238.0,3.3,9.1,3.8,5.9,Ballpark + Lineup context,True,0.5804166666666667,0.5804166666666667,0.008266775924853928,0.009062793159317142,0.264776087262373,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,146,91
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,543807,822765,675512,56,George Springer,Toronto Blue Jays,Detroit Tigers,Troy Melton,2,Rogers Centre,69,7.1,Above average,7.8,7.4,2.4,7.4,4.1,5.9,9.0,63.86,5.716613199999999,132.0,7.3,9.1,8.3,7.7,Lineup context + Pitch-type matchup,False,0.5794444444444444,0.5794444444444444,0.0089997093991382,0.006534143644501249,0.3270859195075037,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,21,-35
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,808959,824386,668909,57,Munetaka Murakami,Chicago White Sox,Cleveland Guardians,Gavin Williams,4,Progressive Field,60,7.0,Above average,7.2,8.1,4.9,8.1,3.7,5.9,7.0,66.56,4.2253228,58.0,7.3,3.9,1.3,8.3,Pitcher vulnerability + Recent power,False,0.5788888888888889,0.5788888888888889,0.009583083268071902,0.007631544231367073,0.3067575996287093,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,36,-21
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,664770,822765,675512,58,Nathan Lukes,Toronto Blue Jays,Detroit Tigers,Troy Melton,5,Rogers Centre,69,7.0,Above average,4.0,7.5,9.9,7.5,4.1,5.9,6.0,63.86,5.716613199999999,132.0,3.3,5.8,2.9,3.2,Pitch-type matchup + Pitcher vulnerability,False,0.5744444444444445,0.5744444444444445,0.009037061754419134,0.011410654796135244,0.41549122399879757,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,104,46
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691182,824308,663554,59,Adael Amador,Colorado Rockies,San Diego Padres,Casey Mize,8,Coors Field,207,6.9,Above average,6.5,9.1,3.4,9.1,10.0,6.8,3.0,83.66,22.120807600000003,278.0,9.4,8.9,5.9,2.0,Ballpark + Recent power,False,0.5708333333333334,0.5708333333333334,0.010744384973470184,0.007087848269076042,0.0949882046939697,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,27,-32
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,672386,822765,675512,60,Alejandro Kirk,Toronto Blue Jays,Detroit Tigers,Troy Melton,4,Rogers Centre,69,6.9,Above average,7.6,8.3,2.4,8.3,4.1,5.9,7.0,63.86,5.716613199999999,132.0,7.0,5.5,8.6,8.4,Pitch-type matchup + Hitter skill,False,0.5645833333333333,0.5645833333333333,0.009763327510268543,0.006534143644501249,0.30540513016108717,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,30,-30
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,703520,822765,675512,61,Brett Bateman,Toronto Blue Jays,Detroit Tigers,Troy Melton,1,Rogers Centre,69,6.8,Above average,3.1,7.2,9.9,7.2,4.1,5.9,10.0,63.86,5.716613199999999,132.0,8.7,2.3,1.8,1.9,Lineup context + Recent power,False,0.5595833333333333,0.5595833333333333,0.00884877421807097,0.011410654796135244,0.2137861473292963,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,123,62
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,680777,823656,701542,62,Ryan Jeffers,Minnesota Twins,New York Yankees,Will Warren,4,Target Field,113,6.8,Above average,4.1,4.7,9.6,4.7,6.1,5.6,7.0,59.0,13.4837507,173.0,3.3,9.0,4.2,3.5,Pitcher vulnerability + Lineup context,True,0.5577777777777777,0.5577777777777777,0.007445543186861485,0.01098450604836043,0.2880172000622717,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,84,22
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663886,824465,669373,63,Tyler Stephenson,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,4,Great American Ball Park,81,6.7,Above average,7.5,6.3,4.1,6.3,4.6,6.6,7.0,75.74000000000001,7.3321778,78.0,3.3,6.7,8.6,5.1,Hitter skill + Pitch-type matchup,False,0.5576388888888889,0.5576388888888889,0.0082946736503576,0.007400366776627904,0.19889593643433862,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,53,-10
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,686527,823981,672282,64,Dominic Canzone,Seattle Mariners,Los Angeles Angels,Reid Detmers,3,Angel Stadium,101,6.7,Above average,6.1,7.9,4.6,7.9,5.5,5.5,8.0,,,,6.2,8.4,4.6,4.8,Pitch-type matchup + Lineup context,True,0.5572222222222222,0.5572222222222222,0.009360653769027234,0.007594064609335494,0.3164311728353508,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,61,-3
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,643217,824386,668909,65,Andrew Benintendi,Chicago White Sox,Cleveland Guardians,Gavin Williams,5,Progressive Field,60,6.6,Above average,5.7,8.5,4.9,8.5,3.7,5.9,6.0,66.56,4.2253228,58.0,3.3,6.0,9.3,8.6,Pitcher vulnerability + Pitch-type matchup,False,0.5566666666666668,0.5566666666666668,0.00993283521171145,0.007631544231367073,0.31524754203446026,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,40,-25
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695657,824386,668909,66,Colson Montgomery,Chicago White Sox,Cleveland Guardians,Gavin Williams,7,Progressive Field,60,6.6,Above average,8.0,5.6,4.9,5.6,3.7,5.9,4.0,66.56,4.2253228,58.0,3.3,7.8,4.5,6.1,Pitcher vulnerability + Hitter skill,False,0.5509722222222223,0.5509722222222223,0.007903688406438819,0.007631544231367073,0.35112567841990394,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,41,-25
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,699024,823006,694738,67,Leo Bernal,St. Louis Cardinals,San Francisco Giants,Landen Roupp,5,Busch Stadium,70,6.5,Solid,7.7,6.7,1.9,6.7,4.2,6.1,6.0,85.64,10.7497183,144.0,9.2,7.3,9.8,9.7,Recent power + Hitter skill,False,0.5505555555555556,0.5505555555555556,0.008623367945816364,0.006057346995221633,0.06747226530620663,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,82,15
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,673548,824629,625643,68,Seiya Suzuki,Chicago Cubs,Atlanta Braves,Reynaldo López,2,Wrigley Field,107,6.5,Solid,7.8,5.8,3.8,5.8,5.8,6.1,9.0,69.98,12.3652829,132.0,3.3,6.5,3.5,6.4,Lineup context + Hitter skill,False,0.5493055555555555,0.5493055555555555,0.008043227006937067,0.0073409251291881765,0.5276574517660632,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,67,-1
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695336,823006,694738,69,Thomas Saggese,St. Louis Cardinals,San Francisco Giants,Landen Roupp,1,Busch Stadium,70,6.4,Solid,8.3,5.3,2.7,5.3,4.2,6.1,10.0,85.64,10.7497183,144.0,3.3,7.2,5.3,9.5,Lineup context + Pitch-type matchup,False,0.5470833333333334,0.5470833333333334,0.00770907266219142,0.0066091822275535245,0.0683073184290945,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,49,-20
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,814430,822765,667755,70,Brett Callahan,Detroit Tigers,Toronto Blue Jays,José Soriano,6,Rogers Centre,69,6.3,Solid,4.6,5.1,7.3,5.1,4.1,5.9,5.0,63.86,5.716613199999999,132.0,3.3,9.9,9.7,8.1,Weather + Lineup context,False,0.5425,0.5425,0.007589673114102713,0.008134417383624524,0.07434384044053922,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,125,55
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,677594,823981,672282,71,Julio Rodríguez,Seattle Mariners,Los Angeles Angels,Reid Detmers,5,Angel Stadium,101,6.3,Solid,6.8,4.2,5.7,4.2,5.5,5.5,6.0,,,,5.9,5.1,7.8,6.0,Hitter skill + Lineup context,True,0.5416666666666667,0.5416666666666667,0.007297865285975821,0.007891391494552473,0.3039439325396258,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,77,6
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,665489,822765,675512,72,Vladimir Guerrero Jr.,Toronto Blue Jays,Detroit Tigers,Troy Melton,3,Rogers Centre,69,6.2,Solid,8.4,4.1,2.4,4.1,4.1,5.9,8.0,63.86,5.716613199999999,132.0,5.9,7.9,9.8,9.4,Hitter skill + Lineup context,False,0.5413888888888888,0.5413888888888888,0.007211975948758009,0.006534143644501249,0.3474434603702335,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,43,-29
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,671976,824386,668909,73,Tristan Peters,Chicago White Sox,Cleveland Guardians,Gavin Williams,6,Progressive Field,60,6.2,Solid,5.1,8.9,4.9,8.9,3.7,5.9,5.0,66.56,4.2253228,58.0,3.3,8.2,9.6,6.2,Pitcher vulnerability + Pitch-type matchup,False,0.5381944444444444,0.5381944444444444,0.010409734734735696,0.007631544231367073,0.33435830476777206,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,50,-23
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,571771,824465,666157,74,Enrique Hernández,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,8,Great American Ball Park,81,6.1,Solid,5.8,2.8,8.1,2.8,4.6,6.6,3.0,75.74000000000001,7.3321778,78.0,8.3,4.8,5.1,6.8,Recent power + Weather,False,0.5369444444444443,0.5369444444444443,0.006573698865700344,0.00905117100699287,0.12276392087595152,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,95,21
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805300,825034,669203,75,Jakob Marsee,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,6,Chase Field,213,6.1,Solid,2.0,9.4,8.4,9.4,10.0,4.8,5.0,104.18,6.337984199999999,238.0,3.3,3.3,7.8,5.0,Ballpark + Pitch-type matchup,True,0.5363888888888889,0.5363888888888889,0.01127065320022972,0.009062793159317142,0.3008184696367137,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,149,74
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,671739,824629,656849,76,Michael Harris II,Atlanta Braves,Chicago Cubs,David Peterson,5,Wrigley Field,107,6.0,Solid,6.7,4.2,5.5,4.2,5.8,6.1,6.0,69.98,12.3652829,132.0,6.2,4.4,8.9,4.1,Pitcher vulnerability + Hitter skill,False,0.5327777777777778,0.5327777777777778,0.007249308395421928,0.00778958632803554,0.2712438356553771,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,55,-21
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,682626,823575,687064,77,Francisco Alvarez,New York Mets,Baltimore Orioles,Brandon Young,9,Citi Field,101,6.0,Solid,7.3,9.3,3.2,9.3,5.5,6.0,2.0,68.18,8.5749198,351.0,3.3,4.5,3.6,7.9,Pitch-type matchup + Hitter skill,False,0.5315277777777777,0.5315277777777777,0.011263769376358567,0.007024434126155605,0.3740496983558511,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,54,-23
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,645277,824629,656849,78,Ozzie Albies,Atlanta Braves,Chicago Cubs,David Peterson,4,Wrigley Field,107,5.9,Solid,4.8,6.6,6.5,6.6,5.8,6.1,7.0,69.98,12.3652829,132.0,3.3,2.2,7.3,7.2,Pitch-type matchup + Lineup context,False,0.5277777777777778,0.5277777777777778,0.008474615126803422,0.008116002412460646,0.24652320631489472,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,70,-8
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,667472,824465,669373,79,Dane Myers,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,1,Great American Ball Park,81,5.9,Solid,7.9,4.9,4.1,4.9,4.6,6.6,10.0,75.74000000000001,7.3321778,78.0,3.3,1.8,3.2,6.5,Lineup context + Hitter skill,False,0.5272222222222223,0.5272222222222223,0.007580167549475986,0.007400366776627904,0.203043404583589,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,88,9
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,694376,823006,687273,80,Shay Whitcomb,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,3,Busch Stadium,70,5.8,Solid,7.5,7.6,2.2,7.6,4.2,6.1,8.0,85.64,10.7497183,144.0,7.3,9.3,4.4,2.5,Lineup context + Hitter skill,False,0.52625,0.52625,0.009125608121918599,0.006370246387950805,0.06592288681766792,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,106,26
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,694208,823981,807739,81,Moisés Ballesteros,Los Angeles Angels,Seattle Mariners,Kade Anderson,5,Angel Stadium,101,5.8,Solid,6.9,2.7,5.9,2.7,5.5,5.5,6.0,,,,8.3,6.5,6.1,2.3,Pitcher vulnerability + Recent power,True,0.518888888888889,0.518888888888889,0.00652405528312914,0.007986771809040907,0.1333117490547083,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,45,-36
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,672640,825034,669203,82,Otto Lopez,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,3,Chase Field,213,5.7,Solid,8.7,1.4,3.6,1.4,10.0,4.8,8.0,104.18,6.337984199999999,238.0,3.3,5.1,5.0,6.7,Ballpark + Hitter skill,True,0.5126388888888889,0.5126388888888889,0.005383141955951625,0.007238753091177264,0.326402978627913,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,105,23
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,690993,822765,667755,83,Colt Keith,Detroit Tigers,Toronto Blue Jays,José Soriano,3,Rogers Centre,69,5.7,Solid,5.2,1.7,7.3,1.7,4.1,5.9,8.0,63.86,5.716613199999999,132.0,8.2,7.9,4.8,7.2,Recent power + Lineup context,False,0.5104166666666665,0.5104166666666665,0.005836340341921161,0.008134417383624524,0.2749038650813289,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,118,35
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,571970,824465,666157,84,Max Muncy,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,7,Great American Ball Park,81,5.6,Solid,9.3,3.4,1.6,3.4,4.6,6.6,4.0,75.74000000000001,7.3321778,78.0,8.7,5.5,7.9,7.3,Hitter skill + Recent power,False,0.5069444444444444,0.5069444444444444,0.006841160039206784,0.005630081217280757,0.17325049119035058,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,25,-59
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,687093,823981,807739,85,Vaughn Grissom,Los Angeles Angels,Seattle Mariners,Kade Anderson,4,Angel Stadium,101,5.6,Solid,5.4,1.6,8.7,1.6,5.5,5.5,7.0,,,,6.5,5.6,1.6,2.4,Pitcher vulnerability + Lineup context,True,0.5043055555555556,0.5043055555555556,0.005514536918051137,0.009132808118762294,0.27443790128093487,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,72,-13
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669242,824465,666157,86,Tommy Edman,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,1,Great American Ball Park,81,5.5,Solid,5.4,1.8,8.1,1.8,4.6,6.6,10.0,75.74000000000001,7.3321778,78.0,3.3,2.1,3.6,4.8,Lineup context + Weather,False,0.49916666666666665,0.49916666666666665,0.005858454591243605,0.00905117100699287,0.21614850942213346,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,112,26
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669257,824465,666157,87,Will Smith,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,3,Great American Ball Park,81,5.4,Neutral,3.3,5.9,8.1,5.9,4.6,6.6,8.0,75.74000000000001,7.3321778,78.0,7.3,3.6,3.4,2.2,Lineup context + Pitch-type matchup,False,0.49763888888888885,0.49763888888888885,0.008122147543098049,0.00905117100699287,0.08228270468952886,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,101,14
